Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access
ELEC,Buckingham Apartments,1001 N Yakima Ave,,Tacoma,WA,98403,,855-885-9571,E,,Public,,,,,,,2.0,,,OpConnect,http://www.opconnect.com/,GPS,47.26726,-122.46208,2022-09-25,206757,2022-09-25 02:05:27 UTC,,,,2022-02-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 5272 (Poulsbo, WA)",21200 Olhava Way NW,,Poulsbo,WA,98370,,833-632-2778,E,,Public,24 hours daily,,,,,,,4.0,,Electrify America,https://www.electrifyamerica.com/,GPS,47.756478,-122.660508,2022-09-07,206987,2022-09-07 01:53:46 UTC,,,,2022-02-24,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Fred Meyer 179 (Seattle, WA)",13000 Lake City Way NE,,Seattle,WA,98125,,833-632-2778,E,,Public,24 hours daily,,,,,,,4.0,,Electrify America,https://www.electrifyamerica.com/,GPS,47.723049,-122.292124,2022-09-07,207526,2022-09-07 01:53:42 UTC,,,,2022-03-03,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ELEMENT TUKWILA STATION 2,515 Industry Dr,,Tukwila,WA,98188,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.453215,-122.249421,2022-09-25,207576,2022-09-25 01:17:12 UTC,,,,2022-03-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ELEMENT TUKWILA STATION 1,515 Industry Dr,,Tukwila,WA,98188,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.453253,-122.24899,2022-09-25,207580,2022-09-25 01:17:41 UTC,,,,2022-03-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Westridge Condos,311 S 174th Pl,,lBurien,WA,98148,,855-900-7584,E,,Public,24 hours daily,,,,,,1.0,,,Greenlots,http://greenlots.com/,GPS,47.446823,-122.329489,2022-09-25,207696,2022-09-25 01:32:42 UTC,,,,2022-03-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Cooper Point Market Place,3215 Harrison Ave NW,,Olympia,WA,98502,,888-264-2208,E,,Public - Credit card at all times,9am-3am daily,A D Debit M V,,,,,2.0,,,Volta,https://voltacharging.com/,GPS,47.0458481137274,-122.942009886313,2022-05-05,207762,2022-05-05 20:22:04 UTC,P,,,2022-03-08,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,GROCERY,,,,,,,,,,,,,,,,,False
ELEC,Safeway,315 East College Way,,Mt Vernon,WA,98273,,888-264-2208,E,,Public - Credit card at all times,9am-3am daily,A D Debit M V,,,,,2.0,,,Volta,https://voltacharging.com/,GPS,48.437171418049,-122.336954731847,2022-04-06,207763,2022-04-06 14:08:04 UTC,P,,,2022-03-08,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,GROCERY,,,,,,,,,,,,,,,,,False
ELEC,Blue Parking Lot - North,10th Ave SE,,Puyallup,WA,98372,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1.0,,,Blink Network,http://www.blinkcharging.com/,GPS,47.182613,-122.291317,2022-09-24,207931,2022-09-24 22:59:09 UTC,,,,2022-03-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,,
ELEC,Blue Parking Lot - South,10th Ave SE,,Puyallup,WA,98372,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2.0,,,Blink Network,http://www.blinkcharging.com/,GPS,47.181019,-122.293055,2022-09-24,207932,2022-09-24 22:59:09 UTC,,,,2022-03-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,,
ELEC,BELL TOTEM LAKE STATION 5 41-42,12632 Totem Lake Blvd NE,,Kirkland,WA,98034,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.713104,-122.18172,2022-09-25,207953,2022-09-25 01:25:24 UTC,,,,2022-03-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Franklin PUD Energy Services,1411 W Clark,,Pasco,WA,99301,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1.0,,,Blink Network,http://www.blinkcharging.com/,GPS,46.229119,-119.106522,2022-09-24,211636,2022-09-24 22:58:07 UTC,,,,2022-03-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,,
ELEC,Meadows on Lea Hill,12505 SE 312th St,,Auburn,WA,98092,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1.0,,,Blink Network,http://www.blinkcharging.com/,GPS,47.322103,-122.173962,2022-09-24,211714,2022-09-24 22:55:38 UTC,,,,2022-03-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,,
ELEC,ANACORTESEV N CH WEST EV1,5TH Q Ave,,Anacortes,WA,98221,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,48.518102,-122.611203,2022-09-25,211746,2022-09-25 01:25:26 UTC,,,,2022-03-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ANACORTESEV N CH WEST EV#2,5TH Q Ave,,Anacortes,WA,98221,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,48.518179,-122.611202,2022-09-25,211747,2022-09-25 01:25:27 UTC,,,,2022-03-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CSG EV VANCOUVER DC4,4301 NE Fourth Plain Blvd,,Vancouver,WA,98661,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.639182,-122.623391,2022-09-25,211785,2022-09-25 01:23:56 UTC,,,,2022-03-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CSG EV VANCOUVER DC2,4301 NE Fourth Plain Blvd,,Vancouver,WA,98661,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.639153,-122.623459,2022-09-25,211786,2022-09-25 01:23:56 UTC,,,,2022-03-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CSG EV VANCOUVER DC1,4301 NE Fourth Plain Blvd,,Vancouver,WA,98661,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.639139,-122.62349,2022-09-25,211787,2022-09-25 01:23:56 UTC,,,,2022-03-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,King County Housing Authority - Andover,700 Andover Park W,,Tukwila,WA,98188,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1.0,,,Blink Network,http://www.blinkcharging.com/,GPS,47.448978,-122.253341,2022-09-24,211810,2022-09-24 22:59:02 UTC,,,,2022-03-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,,
ELEC,IKEA USA RENTON 5,SW 43rd St & Oakesdale Ave SW,,Renton,WA,98032,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.441532,-122.228219,2022-09-25,211847,2022-09-25 01:25:27 UTC,,,,2022-03-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,IKEA USA RENTON 3,601 SW 41st St,,Renton,WA,98057,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.442974,-122.227286,2022-09-25,211849,2022-09-25 01:25:27 UTC,,,,2022-03-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,IKEA USA RENTON 2,601 SW 41st St,,Renton,WA,98057,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.442791,-122.227276,2022-09-25,211850,2022-09-25 01:25:27 UTC,,,,2022-03-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,IKEA USA RENTON ST 1,601 SW 41st St,,Renton,WA,98057,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.442789,-122.227261,2022-09-25,211851,2022-09-25 01:25:27 UTC,,,,2022-03-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Safeway,442 W Sims Way,,Townsend,WA,98368,,888-264-2208,E,,Public - Credit card at all times,9am-3am daily,A D Debit M V,,,,,2.0,,,Volta,https://voltacharging.com/,GPS,48.108048030713,-122.782098128727,2022-04-06,211908,2022-04-06 14:08:04 UTC,P,,,2022-03-16,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,GROCERY,,,,,,,,,,,,,,,,,False
ELEC,Safeway,1450 SW Erie St,,Oak Harbor,WA,98277,,888-264-2208,E,,Public - Credit card at all times,9am-3am daily,A D Debit M V,,,,,2.0,,,Volta,https://voltacharging.com/,GPS,48.2862477995638,-122.661971199788,2022-04-06,211909,2022-04-06 14:08:04 UTC,P,,,2022-03-16,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,GROCERY,,,,,,,,,,,,,,,,,False
ELEC,DC CORRIDOR CENTRAL SEA COL,1609 Harvard Ave,,Seattle,WA,98122,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.615553,-122.32285,2022-09-25,211948,2022-09-25 00:51:39 UTC,,,,2022-03-18,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Walgreens - Everett, WA #4730",13110 Bothell Everett Hwy,,Everett,WA,98208,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1.0,,,SemaCharge Network,https://semaconnect.com/,GPS,47.8789325,-122.2071316,2022-09-25,212012,2022-09-25 00:35:35 UTC,,,,2022-03-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,,
ELEC,Public Safety #4,205 5th Avenue North,,Edmonds,WA,98020,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1.0,,,SemaCharge Network,https://semaconnect.com/,GPS,47.8124532,-122.3758246,2022-09-25,212013,2022-09-25 00:35:35 UTC,,,,2022-03-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.50/Hr Parking Fee,,,,,,,,,,
ELEC,City Hall #2,121 5th Avenue North,,Edmonds,WA,98020,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1.0,,,SemaCharge Network,https://semaconnect.com/,GPS,47.8113372,-122.37709,2022-09-25,212014,2022-09-25 00:35:35 UTC,,,,2022-03-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.50/Hr Parking Fee,,,,,,,,,,
ELEC,Hilton Garden Inn Redmond,16630 Redmond Way,,Redmond,WA,98052,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2.0,,,SemaCharge Network,https://semaconnect.com/,GPS,47.6733025,-122.1186641,2022-09-25,212015,2022-09-25 00:35:35 UTC,,,,2022-03-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,
ELEC,"Walgreens - Kirkland, WA #4156",12405 NE 85th St,,Kirkland,WA,98033,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1.0,,,SemaCharge Network,https://semaconnect.com/,GPS,47.67881,-122.17536,2022-09-25,212016,2022-09-25 00:35:35 UTC,,,,2022-03-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,,
ELEC,Ballard Flats,2401 Northwest 63rd Street,,Seattle,WA,98107,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1.0,,,SemaCharge Network,https://semaconnect.com/,GPS,47.6743748,-122.3878536,2022-09-25,212018,2022-09-25 00:35:35 UTC,,,,2022-03-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.25/Hr Parking Fee,,,,,,,,,,
ELEC,Port of Seattle - Shilshole Bay Marina South Lot,7001 Seaview Avenue Northwest,Stations are located in the South Lot,Seattle,WA,98117,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,4.0,,,SemaCharge Network,https://semaconnect.com/,GPS,47.6807529,-122.4047949,2022-09-25,212019,2022-09-25 00:35:35 UTC,,,,2022-03-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.25-$3.50/Hr Variable Parking Fee,,,,,,,,,,
ELEC,"Walgreens - Bainbridge Island, WA #15673",1315 Wintergreen Lane NE,,Bainbridge Island,WA,98110,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,2.0,,,SemaCharge Network,https://semaconnect.com/,GPS,47.6357914,-122.5148321,2022-09-25,212021,2022-09-25 00:35:35 UTC,,,,2022-03-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,,
ELEC,Hampton Inn Seattle Airport,19455 International Blvd,,Seattle,WA,98188,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2.0,,,SemaCharge Network,https://semaconnect.com/,GPS,47.4274546,-122.2958586,2022-09-25,212022,2022-09-25 00:35:35 UTC,,,,2022-03-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,
ELEC,SEA106 SEA106-1,10550 NE 10th St,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.618835,-122.19983,2022-09-25,212098,2022-09-25 01:22:08 UTC,,,,2022-03-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SEA106 SEA106-5,10550 NE 10th St,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.618844,-122.199776,2022-09-25,212209,2022-09-25 01:22:08 UTC,,,,2022-03-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Amazon Fresh Seattle-Aurora,13025 Aurora Ave N,,Aurora,WA,98133,,888-264-2208,E,,Public,6am-12am daily,,,,,,1.0,1.0,,Volta,https://voltacharging.com/,GPS,47.725382,-122.346419,2022-04-06,212288,2022-04-06 14:08:04 UTC,P,,,2022-03-08,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False
ELEC,Safeway 19245 10th Ave Ne Poulsbo WA 98370,19245 10th Ave NE,,Poulsbo,WA,98370,,888-264-2208,E,,Public,6am-12am daily,,,,,,2.0,,,Volta,https://voltacharging.com/,GPS,47.737846641,-122.636406412,2022-04-06,212570,2022-04-06 14:08:04 UTC,P,,,2021-12-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False
ELEC,Safeway #497,12318 15th Ave NE,,Seattle,WA,98125,,888-264-2208,E,,Public,6am-12am daily,,,,,,2.0,,,Volta,https://voltacharging.com/,GPS,47.75472,-122.31277,2022-04-06,212573,2022-04-15 19:44:20 UTC,P,,,2020-11-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False
ELEC,Safeway 23961 N.e. State Route 3,23961 N.e. State Route 3,,Belfair,WA,98528,,888-264-2208,E,,Public,6am-12am daily,,,,,,2.0,,L2,Volta,https://voltacharging.com/,GPS,47.454053,-122.823114,2022-04-06,212576,2022-04-06 14:08:04 UTC,P,,,2022-03-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False
ELEC,The Commons at Federal Way,1928 S Commons,,Federal Way,WA,98003,,888-264-2208,E,,Public,6am-12am daily,,,,,,2.0,,L2,Volta,https://voltacharging.com/,GPS,47.313927,-122.312311,2022-04-06,212578,2022-04-06 14:08:04 UTC,P,,,2022-03-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False
ELEC,Albertsons 370 S W Sedgwick Rd,370 S W Sedgwick Rd,,Port Orchard,WA,98367,,888-264-2208,E,,Public,6am-12am daily,,,,,,2.0,,,Volta,https://voltacharging.com/,GPS,47.49660073,-122.652062198,2022-04-06,212583,2022-04-06 14:08:04 UTC,P,,,2022-01-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False
ELEC,Langley Park,305 Second Street,,Langley,WA,98260,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2.0,,,Blink Network,http://www.blinkcharging.com/,GPS,48.039928,-122.409736,2022-09-24,212585,2022-09-24 22:57:03 UTC,,,,2022-03-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,,
ELEC,WOLF DEN 76 STATION 1,61 W Wapato Rd,,Wapato,WA,98951,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,46.448508,-120.43099,2022-09-25,212607,2022-09-25 01:24:24 UTC,,,,2022-03-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,WOLF DEN 76 STATION 2 DC,61 W Wapato Rd,,Wapato,WA,98951,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,http://www.chargepoint.com/,GPS,46.448538,-120.430957,2022-09-25,212608,2022-09-25 01:24:24 UTC,,,,2022-03-24,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Interdisc Science Lot 9G,516 High Street,,Bellingham,WA,98225,,855-900-7584,E,,Public,24 hours daily,,,,,,10.0,,,Greenlots,http://greenlots.com/,GPS,48.73423,-122.48795,2022-09-25,212639,2022-09-25 01:32:45 UTC,,,,2022-03-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,123 4th Apartments Location 1,123 4th Avenue W.,".
",Olympia,WA,98501,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2.0,,,Blink Network,http://www.blinkcharging.com/,GPS,47.044728,-122.902484,2022-09-24,212669,2022-09-24 22:57:08 UTC,,,,2022-03-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,,
ELEC,123 4th Apartments Location 2,123 4th Avenue W.,,Olympia,WA,98501,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2.0,,,Blink Network,http://www.blinkcharging.com/,GPS,47.044722,-122.902484,2022-09-24,212670,2022-09-24 22:57:08 UTC,,,,2022-03-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,,
ELEC,Spirit Wood Manor,1424 148th Ave SE,,Bellevue,WA,98007,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1.0,,,Blink Network,http://www.blinkcharging.com/,GPS,47.5976,-122.142,2022-09-24,212673,2022-09-24 22:57:30 UTC,,,,2022-03-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,,
ELEC,Safeway,4280 Martin Way E,,Olympia,WA,98516,,888-264-2208,E,,Public - Credit card at all times,9am-3am daily,A D Debit M V,,,,,2.0,,,Volta,https://voltacharging.com/,GPS,47.0495835576954,-122.829370317132,2022-04-06,212754,2022-04-06 14:08:04 UTC,P,,,2022-03-18,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,GROCERY,,,,,,,,,,,,,,,,,False
ELEC,Mile Hill Plaza,1434 Onley Ave SE,,Port Orchard,WA,98366,,888-264-2208,E,,Public - Credit card at all times,9am-3am daily,A D Debit M V,,,,,2.0,,,Volta,https://voltacharging.com/,GPS,47.5353074845005,-122.610181304744,2022-04-06,212755,2022-04-06 14:08:04 UTC,P,,,2022-03-18,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,GROCERY,,,,,,,,,,,,,,,,,False
ELEC,3851 Center Street,3851 Center Street,,Tacoma,WA,98409,,888-356-8911,E,,Public,24 hours daily,,,,,,1.0,,,FLO,https://flo.ca/,GPS,47.231325,-122.4876,2022-09-25,212934,2022-09-25 01:49:02 UTC,,,,2022-03-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ANACORTESEV LIBRARY EV,M Ave. and 9th near Library,,Anacortes,WA,98221,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,48.514381,-122.616919,2022-09-25,212998,2022-09-25 01:25:42 UTC,,,,2022-03-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ANACORTESEV E CH PARKING #3,6 Q Ave,,Anacortes,WA,98221,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,48.517744,-122.610748,2022-09-25,213018,2022-09-25 01:25:43 UTC,,,,2022-03-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Whitney's Value Ford,6 Schouweiler Tract Rd W,,Elma,WA,98541,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1.0,,,Blink Network,http://www.blinkcharging.com/,GPS,46.997349,-123.446815,2022-09-24,213078,2022-09-24 22:57:13 UTC,,,,2022-03-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,,
ELEC,Big B Truck Stop - Tesla Supercharger,2008 Durry Rd,,Sprague,WA,99032,,877-798-3752,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,8.0,,Tesla,https://www.tesla.com/supercharger,GPS,47.209072,-118.22589,2022-04-06,213149,2022-04-06 14:08:04 UTC,P,,,2022-03-29,,,,,TESLA,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,,,,,,,,False
ELEC,Tesla Liberty Lake - Tesla Supercharger,21724 E Mission Ave,,Liberty Lake,WA,99019,,877-798-3752,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,14.0,,Tesla,https://www.tesla.com/supercharger,GPS,47.673788,-117.113631,2022-04-06,213150,2022-04-06 14:08:04 UTC,P,,,2022-03-29,,,,,TESLA,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CAR_DEALER,,,,,,,,,,,,,,,,,False
ELEC,DC CORRIDOR SO SEA COL L2-B,6000 16th Ave SW,,Seattle,WA,98106,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.546287,-122.351925,2022-09-25,213202,2022-09-25 01:25:47 UTC,,,,2022-04-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BELLEVUE SQUARE BELL SQ WEST #2,2088 Bellevue Square,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616037,-122.205528,2022-09-25,213389,2022-09-25 01:02:59 UTC,,,,2022-04-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Lifebridge-Uplund Kirkland -  East Building,11725 NE 118th St,,Kirkland,WA,98034,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,15.0,,,Blink Network,http://www.blinkcharging.com/,GPS,47.70642159,-122.18424008,2022-09-24,213405,2022-09-24 22:58:23 UTC,,,,2022-04-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,,
