,Longitude,Latitude,name,Coord,County,Population,"Violent
crime","Murder and
nonnegligent
manslaughter",Rape1,Robbery,"Aggravated
assault","Property
crime",Burglary,"Larceny-
theft","Motor
vehicle
theft",Arson,Total Crime
1814,-122.175082839066,47.7329168022189,Safeway 0526 Fuel Station,"47.7329168022189,-122.175082839066",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1815,-122.180400177583,48.1520868003752,Safeway 0534 Fuel Station,"48.1520868003752,-122.180400177583",Snohomish,427282.0,940.0,9.0,141.0,219.0,571.0,11159.0,1446.0,8125.0,1588.0,35.0,24233.0
1816,-122.144598452663,47.1670416999474,Safeway 0544 Fuel Station,"47.1670416999474,-122.144598452663",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0
1817,-120.32144075,46.3753833,Safeway 0584 Fuel Station,"46.3753833,-120.32144075",Yakima,149495.0,531.0,11.0,58.0,123.0,339.0,4736.0,694.0,3289.0,753.0,17.0,10551.0
1818,-120.95483075,47.1950974,Safeway 1135 Fuel Station,"47.1950974,-120.95483075",Kittitas,24313.0,50.0,0.0,12.0,6.0,32.0,729.0,96.0,602.0,31.0,3.0,1561.0
1819,-122.376374149279,47.6889751999919,Safeway 1143 Fuel Station,"47.6889751999919,-122.376374149279",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1820,-120.538606949838,46.5851513000016,Safeway 1235 Fuel Station,"46.5851513000016,-120.538606949838",Yakima,149495.0,531.0,11.0,58.0,123.0,339.0,4736.0,694.0,3289.0,753.0,17.0,10551.0
1821,-122.452679477918,47.2229069004083,Safeway 1437 Fuel Station,"47.2229069004083,-122.452679477918",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0
1822,-123.115028905607,48.0800684499037,Safeway 1448 Fuel Station,"48.0800684499037,-123.115028905607",Clallam,31709.0,144.0,2.0,43.0,14.0,85.0,1100.0,183.0,843.0,74.0,5.0,2493.0
1823,-120.324169524267,47.4300660004188,Safeway 1449 Fuel Station,"47.4300660004188,-120.324169524267",Chelan,34513.0,62.0,1.0,16.0,10.0,35.0,638.0,66.0,532.0,40.0,1.0,1401.0
1824,-122.375673909175,47.6683251143924,Safeway 1477 Fuel Station,"47.6683251143924,-122.375673909175",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1825,-122.211330080324,47.9628956211795,Safeway 1484 Fuel Station,"47.9628956211795,-122.211330080324",Snohomish,427282.0,940.0,9.0,141.0,219.0,571.0,11159.0,1446.0,8125.0,1588.0,35.0,24233.0
1826,-122.176429174959,48.0620489997272,Safeway 1485 Fuel Station,"48.0620489997272,-122.176429174959",Snohomish,427282.0,940.0,9.0,141.0,219.0,571.0,11159.0,1446.0,8125.0,1588.0,35.0,24233.0
1827,-123.4338057,48.11640045,Safeway 1492,"48.11640045,-123.4338057",Clallam,31709.0,144.0,2.0,43.0,14.0,85.0,1100.0,183.0,843.0,74.0,5.0,2493.0
1828,-122.126808205737,48.1816674918792,Safeway 1522 Fuel Station,"48.1816674918792,-122.126808205737",Snohomish,427282.0,940.0,9.0,141.0,219.0,571.0,11159.0,1446.0,8125.0,1588.0,35.0,24233.0
1829,-119.558567799999,47.3103772004046,Safeway 1544 Fuel Station,"47.3103772004046,-119.558567799999",Grant,22162.0,44.0,0.0,10.0,4.0,30.0,680.0,186.0,421.0,73.0,2.0,1450.0
1830,-123.81966255,46.9712121,Safeway 1546 Fuel Station,"46.9712121,-123.81966255",Grays Harbor,23430.0,83.0,1.0,26.0,15.0,41.0,790.0,143.0,603.0,44.0,6.0,1752.0
1831,-122.21579519926,47.4799798997327,Safeway 1563 Fuel Station,"47.4799798997327,-122.21579519926",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1832,-121.986493849233,47.7275409999866,Safeway 1572 Fuel Station,"47.7275409999866,-121.986493849233",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1833,-120.646779650542,47.5970312832542,Safeway 1589 Fuel Station,"47.5970312832542,-120.646779650542",Chelan,34513.0,62.0,1.0,16.0,10.0,35.0,638.0,66.0,532.0,40.0,1.0,1401.0
1834,-119.893403121766,46.25574961116,Safeway 1593 Fuel Station,"46.25574961116,-119.893403121766",Yakima,149495.0,531.0,11.0,58.0,123.0,339.0,4736.0,694.0,3289.0,753.0,17.0,10551.0
1835,-122.44228370441,47.2066687994319,Safeway 1594 Fuel Station,"47.2066687994319,-122.44228370441",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0
1836,-122.595002174894,46.9346813498484,Safeway 1619 Fuel Station,"46.9346813498484,-122.595002174894",Thurston,140883.0,467.0,2.0,70.0,110.0,285.0,4356.0,563.0,3373.0,420.0,17.0,9663.0
1837,-122.520087023746,47.1646962218972,Safeway 1645 Fuel Station,"47.1646962218972,-122.520087023746",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0
1838,-120.491473542425,46.5780510693906,Safeway 1660 Fuel Station,"46.5780510693906,-120.491473542425",Yakima,149495.0,531.0,11.0,58.0,123.0,339.0,4736.0,694.0,3289.0,753.0,17.0,10551.0
1839,-117.3655691,47.6943544,Safeway 1799 Fuel Station,"47.6943544,-117.3655691",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0
1840,-123.380420655058,48.104978949913,Safeway 1922 Fuel Station,"48.104978949913,-123.380420655058",Clallam,31709.0,144.0,2.0,43.0,14.0,85.0,1100.0,183.0,843.0,74.0,5.0,2493.0
1841,-122.36805425541,47.517059950097,Safeway 1923 Fuel Station,"47.517059950097,-122.36805425541",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1842,-122.485956349502,48.933953649992,Safeway 1930 Fuel Station,"48.933953649992,-122.485956349502",Whatcom,112979.0,267.0,4.0,33.0,63.0,167.0,3000.0,356.0,2525.0,119.0,8.0,6542.0
1843,-122.269422177611,47.5208458390418,Safeway 1965 Fuel Station,"47.5208458390418,-122.269422177611",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1844,-117.177309721242,46.7150171707497,Safeway 2639 Fuel Station,"46.7150171707497,-117.177309721242",Whitman,34585.0,42.0,0.0,14.0,5.0,23.0,273.0,44.0,213.0,16.0,2.0,632.0
1845,-122.154758453645,47.8760951499755,Safeway 2645 Fuel Station,"47.8760951499755,-122.154758453645",Snohomish,427282.0,940.0,9.0,141.0,219.0,571.0,11159.0,1446.0,8125.0,1588.0,35.0,24233.0
1846,-122.384792599084,47.5809778929974,Safeway 2932 Fuel Station,"47.5809778929974,-122.384792599084",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1847,-119.269576018916,47.130665193954,Safeway 3252 Fuel Station,"47.130665193954,-119.269576018916",Grant,22162.0,44.0,0.0,10.0,4.0,30.0,680.0,186.0,421.0,73.0,2.0,1450.0
1848,-120.018883596477,47.8423403389791,Safeway 3265 Fuel Station,"47.8423403389791,-120.018883596477",Chelan,34513.0,62.0,1.0,16.0,10.0,35.0,638.0,66.0,532.0,40.0,1.0,1401.0
1849,-122.247160413656,47.7583642496028,Safeway 3500 Fuel Station,"47.7583642496028,-122.247160413656",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1850,-120.2813539,47.40565095,Safeway 3521 Fuel Station,"47.40565095,-120.2813539",Douglas,14293.0,8.0,1.0,0.0,1.0,6.0,192.0,13.0,171.0,8.0,1.0,401.0
1851,-122.282882685819,47.8638714969049,Safeway 3523 Fuel Station,"47.8638714969049,-122.282882685819",Snohomish,427282.0,940.0,9.0,141.0,219.0,571.0,11159.0,1446.0,8125.0,1588.0,35.0,24233.0
1852,-122.776072593341,48.1084807500156,Safeway 4608 Fuel Station,"48.1084807500156,-122.776072593341",Jefferson,9780.0,41.0,0.0,8.0,1.0,32.0,172.0,39.0,124.0,9.0,6.0,432.0
1853,-122.74727955,45.9115737,Safeway Fuel,"45.9115737,-122.74727955",Cowlitz,62162.0,149.0,2.0,48.0,25.0,74.0,1772.0,259.0,1373.0,140.0,14.0,3856.0
1854,-122.636961997855,47.7372367998805,Safeway Fuel,"47.7372367998805,-122.636961997855",Kitsap,92593.0,263.0,1.0,42.0,53.0,167.0,2341.0,398.0,1735.0,208.0,6.0,5214.0
1855,-122.353883755578,47.096043373618,Safeway Fuel Center,"47.096043373618,-122.353883755578",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0
1856,-122.1675556,47.35801395,Safeway Fuel Sation,"47.35801395,-122.1675556",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1857,-122.937844726564,46.1370646674545,Safeway Fuel Station,"46.1370646674545,-122.937844726564",Cowlitz,62162.0,149.0,2.0,48.0,25.0,74.0,1772.0,259.0,1373.0,140.0,14.0,3856.0
1858,-122.296765349401,47.0534000999894,Safeway Fuel Station,"47.0534000999894,-122.296765349401",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0
1859,-122.356735650845,47.1522159569999,Safeway Fuel Station,"47.1522159569999,-122.356735650845",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0
1860,-122.019940644669,47.3592836999678,Safeway Fuel Station,"47.3592836999678,-122.019940644669",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1861,-122.824382863529,47.4536756999238,Safeway Fuel Station,"47.4536756999238,-122.824382863529",Mason,10432.0,53.0,0.0,20.0,5.0,28.0,583.0,66.0,485.0,32.0,1.0,1273.0
1862,-122.9616142,46.1478745,Safeway Fuel Station,"46.1478745,-122.9616142",Cowlitz,62162.0,149.0,2.0,48.0,25.0,74.0,1772.0,259.0,1373.0,140.0,14.0,3856.0
1863,-122.28966279994,47.5695809000543,Safeway Fuel Station,"47.5695809000543,-122.28966279994",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1864,-121.979438506766,47.1990443975728,Safeway Fuel Station,"47.1990443975728,-121.979438506766",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1865,-122.208728931908,47.0995760499258,Safeway Fuel Station,"47.0995760499258,-122.208728931908",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0
1866,-122.334307642164,47.4888906983919,Safeway Gas,"47.4888906983919,-122.334307642164",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1867,-122.245698374669,47.3809685502739,Safeway Gas,"47.3809685502739,-122.245698374669",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1868,-122.64632285,48.3928025,Seabolt's at Deception Pass Gas,"48.3928025,-122.64632285",Island,23554.0,31.0,0.0,8.0,2.0,21.0,134.0,26.0,95.0,13.0,0.0,330.0
1869,-124.05515895,46.33255115,Seaview One Stop,"46.33255115,-124.05515895",Pacific,7064.0,9.0,0.0,1.0,0.0,8.0,51.0,13.0,31.0,7.0,0.0,120.0
1870,-124.055305775217,46.3312042405395,Seaview Shell Station,"46.3312042405395,-124.055305775217",Pacific,7064.0,9.0,0.0,1.0,0.0,8.0,51.0,13.0,31.0,7.0,0.0,120.0
1871,-122.202629075201,47.3873081532415,Shell,"47.3873081532415,-122.202629075201",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1872,-122.197349654753,47.4418200643532,Shell,"47.4418200643532,-122.197349654753",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1873,-122.356549576694,47.2391243026061,Shell,"47.2391243026061,-122.356549576694",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0
1874,-122.242239687549,47.3772736854594,Shell,"47.3772736854594,-122.242239687549",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1875,-122.221860019064,47.3205129432525,Shell,"47.3205129432525,-122.221860019064",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1876,-122.2260945,47.305348,Shell,"47.305348,-122.2260945",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1877,-122.537435850367,47.2205400999887,Shell,"47.2205400999887,-122.537435850367",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0
1878,-122.4937579,47.23213285,Shell,"47.23213285,-122.4937579",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0
1879,-122.227657575044,47.3967458995536,Shell,"47.3967458995536,-122.227657575044",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1880,-122.227488975045,47.3999532496973,Shell,"47.3999532496973,-122.227488975045",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1881,-122.366243322212,47.6253830466209,Shell,"47.6253830466209,-122.366243322212",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1882,-122.299327403602,47.7117909497221,Shell,"47.7117909497221,-122.299327403602",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1883,-122.293399656424,47.7232226498337,Shell,"47.7232226498337,-122.293399656424",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1884,-122.3611565,47.65566785,Shell,"47.65566785,-122.3611565",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1885,-122.258204653658,47.4869937998934,Shell,"47.4869937998934,-122.258204653658",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1886,-122.294296370071,47.2525911243824,Shell,"47.2525911243824,-122.294296370071",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0
1887,-122.173183950047,47.6795928999865,Shell,"47.6795928999865,-122.173183950047",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1888,-122.0076725,47.63834075,Shell,"47.63834075,-122.0076725",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1889,-122.293224877525,47.1989112893557,Shell,"47.1989112893557,-122.293224877525",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0
1890,-122.495771319957,48.7742226497548,Shell,"48.7742226497548,-122.495771319957",Whatcom,112979.0,267.0,4.0,33.0,63.0,167.0,3000.0,356.0,2525.0,119.0,8.0,6542.0
1891,-122.434418900479,47.2232911500066,Shell,"47.2232911500066,-122.434418900479",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0
1892,-122.434684250442,47.1596518999971,Shell,"47.1596518999971,-122.434684250442",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0
1893,-122.295350612922,47.3945341118056,Shell,"47.3945341118056,-122.295350612922",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1894,-122.202461547007,47.4887390500864,Shell,"47.4887390500864,-122.202461547007",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1895,-122.396878,47.2362401,Shell,"47.2362401,-122.396878",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0
1896,-122.404960195309,47.1625339000719,Shell,"47.1625339000719,-122.404960195309",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0
1897,-122.216513955447,47.4794469498897,Shell,"47.4794469498897,-122.216513955447",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1898,-122.310124742687,47.5944640997201,Shell,"47.5944640997201,-122.310124742687",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1899,-122.0385975,47.40725965,Shell,"47.40725965,-122.0385975",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1900,-122.317741825502,47.6833425492829,Shell,"47.6833425492829,-122.317741825502",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1901,-122.31404827505,47.2900211503336,Shell,"47.2900211503336,-122.31404827505",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1902,-122.3109846,47.35818015,Shell,"47.35818015,-122.3109846",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1903,-122.293253023692,47.1888392073308,Shell,"47.1888392073308,-122.293253023692",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0
1904,-122.462659709698,47.2468464998732,Shell,"47.2468464998732,-122.462659709698",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0
1905,-122.463426975416,47.2079845505181,Shell,"47.2079845505181,-122.463426975416",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0
1906,-122.400358611186,47.6594146738633,Shell,"47.6594146738633,-122.400358611186",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1907,-122.246813750192,47.3869493999971,Shell,"47.3869493999971,-122.246813750192",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1908,-122.309823946091,47.6155483482773,Shell,"47.6155483482773,-122.309823946091",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1909,-122.377076874905,47.6793570506313,Shell,"47.6793570506313,-122.377076874905",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1910,-122.31259255,47.3361825,Shell,"47.3361825,-122.31259255",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1911,-119.183478574959,46.2710754001643,Shell,"46.2710754001643,-119.183478574959",Franklin,5772.0,11.0,0.0,3.0,0.0,8.0,39.0,14.0,24.0,1.0,0.0,100.0
1912,-122.932176002276,46.1419015805052,Shell,"46.1419015805052,-122.932176002276",Cowlitz,62162.0,149.0,2.0,48.0,25.0,74.0,1772.0,259.0,1373.0,140.0,14.0,3856.0
1913,-122.93291425,46.14654255,Shell,"46.14654255,-122.93291425",Cowlitz,62162.0,149.0,2.0,48.0,25.0,74.0,1772.0,259.0,1373.0,140.0,14.0,3856.0
1914,-122.642961575607,48.3062072501811,Shell,"48.3062072501811,-122.642961575607",Island,23554.0,31.0,0.0,8.0,2.0,21.0,134.0,26.0,95.0,13.0,0.0,330.0
1915,-122.938858594238,46.1321204503932,Shell,"46.1321204503932,-122.938858594238",Cowlitz,62162.0,149.0,2.0,48.0,25.0,74.0,1772.0,259.0,1373.0,140.0,14.0,3856.0
1916,-122.900180998196,46.2857972499277,Shell,"46.2857972499277,-122.900180998196",Cowlitz,62162.0,149.0,2.0,48.0,25.0,74.0,1772.0,259.0,1373.0,140.0,14.0,3856.0
1917,-122.357891745424,46.9477696495866,Shell,"46.9477696495866,-122.357891745424",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0
1918,-122.061862104961,47.5455117000278,Shell,"47.5455117000278,-122.061862104961",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1919,-122.34413745,47.61875855,Shell,"47.61875855,-122.34413745",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1920,-122.366338094898,47.6908406495591,Shell,"47.6908406495591,-122.366338094898",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1921,-122.50536725,45.59706335,Shell,"45.59706335,-122.50536725",Clark,259381.0,953.0,5.0,230.0,198.0,520.0,7013.0,1032.0,5117.0,864.0,43.0,15975.0
1922,-122.32579215,47.54656575,Shell,"47.54656575,-122.32579215",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1923,-122.380988936054,47.5613423501093,Shell,"47.5613423501093,-122.380988936054",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1924,-122.557539650487,45.6429542000153,Shell,"45.6429542000153,-122.557539650487",Clark,259381.0,953.0,5.0,230.0,198.0,520.0,7013.0,1032.0,5117.0,864.0,43.0,15975.0
1925,-122.598760677877,45.6453111997316,Shell,"45.6453111997316,-122.598760677877",Clark,259381.0,953.0,5.0,230.0,198.0,520.0,7013.0,1032.0,5117.0,864.0,43.0,15975.0
1926,-122.532113817604,45.6720646497838,Shell,"45.6720646497838,-122.532113817604",Clark,259381.0,953.0,5.0,230.0,198.0,520.0,7013.0,1032.0,5117.0,864.0,43.0,15975.0
1927,-122.57677845,45.6578361,Shell,"45.6578361,-122.57677845",Clark,259381.0,953.0,5.0,230.0,198.0,520.0,7013.0,1032.0,5117.0,864.0,43.0,15975.0
1928,-122.54651575,45.7804897,Shell,"45.7804897,-122.54651575",Clark,259381.0,953.0,5.0,230.0,198.0,520.0,7013.0,1032.0,5117.0,864.0,43.0,15975.0
1929,-122.700926,45.85280155,Shell,"45.85280155,-122.700926",Clark,259381.0,953.0,5.0,230.0,198.0,520.0,7013.0,1032.0,5117.0,864.0,43.0,15975.0
1930,-122.740521200842,45.9073308500087,Shell,"45.9073308500087,-122.740521200842",Cowlitz,62162.0,149.0,2.0,48.0,25.0,74.0,1772.0,259.0,1373.0,140.0,14.0,3856.0
1931,-122.7394124,45.9084292,Shell,"45.9084292,-122.7394124",Cowlitz,62162.0,149.0,2.0,48.0,25.0,74.0,1772.0,259.0,1373.0,140.0,14.0,3856.0
1932,-122.8272140994,45.9845775502026,Shell,"45.9845775502026,-122.8272140994",Cowlitz,62162.0,149.0,2.0,48.0,25.0,74.0,1772.0,259.0,1373.0,140.0,14.0,3856.0
1933,-120.413908810224,46.9750835140028,Shell,"46.9750835140028,-120.413908810224",Kittitas,24313.0,50.0,0.0,12.0,6.0,32.0,729.0,96.0,602.0,31.0,3.0,1561.0
1934,-122.931294193204,46.1249128505031,Shell,"46.1249128505031,-122.931294193204",Cowlitz,62162.0,149.0,2.0,48.0,25.0,74.0,1772.0,259.0,1373.0,140.0,14.0,3856.0
1935,-121.784179721386,47.4938310533544,Shell,"47.4938310533544,-121.784179721386",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1936,-121.96607695,47.85860065,Shell,"47.85860065,-121.96607695",Snohomish,427282.0,940.0,9.0,141.0,219.0,571.0,11159.0,1446.0,8125.0,1588.0,35.0,24233.0
1937,-122.15356035,47.16769505,Shell,"47.16769505,-122.15356035",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0
1938,-122.467179154775,47.1815162001902,Shell,"47.1815162001902,-122.467179154775",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0
1939,-122.19163585,47.28854795,Shell,"47.28854795,-122.19163585",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1940,-122.24094917537,47.296179600462,Shell,"47.296179600462,-122.24094917537",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1941,-122.17596175,47.3227824000032,Shell,"47.3227824000032,-122.17596175",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1942,-122.255356149862,47.4117821499399,Shell,"47.4117821499399,-122.255356149862",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1943,-122.325128870855,47.4078695504114,Shell,"47.4078695504114,-122.325128870855",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1944,-122.334044125072,47.4421022505594,Shell,"47.4421022505594,-122.334044125072",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1945,-122.19980055,47.5186392,Shell,"47.5186392,-122.19980055",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1946,-122.3004845,47.6828162,Shell,"47.6828162,-122.3004845",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1947,-122.65243985,48.3764272,Soundview Shopper,"48.3764272,-122.65243985",Island,23554.0,31.0,0.0,8.0,2.0,21.0,134.0,26.0,95.0,13.0,0.0,330.0
1948,-121.9894275,47.227912,Stop-n-Shop,"47.227912,-121.9894275",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1949,-122.9637495,46.1647176,Stop & Save,"46.1647176,-122.9637495",Cowlitz,62162.0,149.0,2.0,48.0,25.0,74.0,1772.0,259.0,1373.0,140.0,14.0,3856.0
1950,-122.298521629958,47.408572150858,Sun Mart,"47.408572150858,-122.298521629958",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
